"Popolazione residente per età, sesso e stato civile al 1° gennaio 2025"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"097021";"Cesana Brianza";18;9;0;0;0;;;;9;10;0;0;0;;;;10;19
"097021";"Cesana Brianza";19;14;0;0;0;;;;14;9;0;0;0;;;;9;23
"097021";"Cesana Brianza";20;7;0;0;0;;;;7;7;0;0;0;;;;7;14
"097021";"Cesana Brianza";21;10;0;0;0;;;;10;4;0;0;0;;;;4;14
"097021";"Cesana Brianza";22;8;0;0;0;;;;8;12;0;0;0;;;;12;20
"097021";"Cesana Brianza";23;10;0;0;0;;;;10;11;0;0;0;;;;11;21
"097021";"Cesana Brianza";24;11;0;0;0;;;;11;7;0;0;0;;;;7;18
"097021";"Cesana Brianza";25;12;0;0;0;;;;12;8;0;0;0;;;;8;20
"097021";"Cesana Brianza";26;15;0;0;0;;;;15;17;0;0;0;;;;17;32
"097021";"Cesana Brianza";27;6;0;0;0;;;;6;10;1;0;0;;;;11;17
"097021";"Cesana Brianza";28;9;1;0;0;;;;10;12;1;0;0;;;;13;23
"097021";"Cesana Brianza";29;15;0;0;0;;;;15;10;5;0;0;;;;15;30
"097021";"Cesana Brianza";30;17;1;0;0;;;;18;15;3;0;0;;;;18;36
"097021";"Cesana Brianza";31;16;3;0;0;;;;19;9;3;0;0;;;;12;31
"097021";"Cesana Brianza";32;16;1;0;0;;;;17;6;3;0;0;;;;9;26
"097021";"Cesana Brianza";33;11;4;0;0;;;;15;8;7;0;0;;;;15;30
"097021";"Cesana Brianza";34;7;1;0;0;;;;8;6;6;0;0;;;;12;20
"097021";"Cesana Brianza";35;5;6;0;0;;;;11;3;4;0;0;;;;7;18
"097021";"Cesana Brianza";36;8;4;0;0;;;;12;5;6;1;0;;;;12;24
"097021";"Cesana Brianza";37;6;6;0;0;;;;12;4;8;0;0;;;;12;24
"097021";"Cesana Brianza";38;5;6;0;0;;;;11;4;9;0;0;;;;13;24
"097021";"Cesana Brianza";39;4;6;0;0;;;;10;6;10;2;0;;;;18;28
"097021";"Cesana Brianza";40;11;5;0;0;;;;16;2;10;1;0;;;;13;29
"097021";"Cesana Brianza";41;8;2;0;0;;;;10;7;12;0;0;;;;19;29
"097021";"Cesana Brianza";42;9;10;0;0;;;;19;7;6;1;0;;;;14;33
"097021";"Cesana Brianza";43;11;13;1;0;;;;25;4;6;0;0;;;;10;35
"097021";"Cesana Brianza";44;8;6;2;0;;;;16;2;10;1;0;;;;13;29
"097021";"Cesana Brianza";45;10;12;1;0;;;;23;7;7;1;0;;;;15;38
"097021";"Cesana Brianza";46;5;8;1;0;;;;14;6;12;1;0;;;;19;33
"097021";"Cesana Brianza";47;5;9;0;0;;;;14;3;8;2;0;;;;13;27
"097021";"Cesana Brianza";48;5;17;0;0;;;;22;3;9;0;0;;;;12;34
"097021";"Cesana Brianza";49;4;15;0;0;;;;19;2;13;1;0;;;;16;35
"097021";"Cesana Brianza";50;9;19;1;0;;;;29;2;9;0;2;;;;13;42
"097021";"Cesana Brianza";51;3;7;3;0;;;;13;7;10;2;0;;;;19;32
"097021";"Cesana Brianza";52;4;7;2;0;;;;13;6;18;2;0;;;;26;39
"097021";"Cesana Brianza";53;7;8;1;0;;;;16;3;9;1;2;;;;15;31
"097021";"Cesana Brianza";54;1;12;1;0;;;;14;2;17;0;0;;;;19;33
"097021";"Cesana Brianza";55;8;14;1;0;;;;23;2;19;1;1;;;;23;46
"097021";"Cesana Brianza";56;3;15;0;1;;;;19;1;14;0;2;;;;17;36
"097021";"Cesana Brianza";57;4;14;2;0;;;;20;2;16;1;1;;;;20;40
"097021";"Cesana Brianza";58;6;14;1;0;;;;21;1;12;4;3;;;;20;41
"097021";"Cesana Brianza";59;3;16;1;0;;;;20;2;14;1;0;;;;17;37
"097021";"Cesana Brianza";60;5;12;3;2;;;;22;1;16;0;0;;;;17;39
"097021";"Cesana Brianza";61;6;8;0;0;;;;14;2;12;1;0;;;;15;29
"097021";"Cesana Brianza";62;2;7;0;0;;;;9;2;13;2;1;;;;18;27
"097021";"Cesana Brianza";63;3;11;4;0;;;;18;1;11;1;1;;;;14;32
"097021";"Cesana Brianza";64;5;9;0;0;;;;14;1;12;0;0;;;;13;27
"097021";"Cesana Brianza";65;2;10;1;0;;;;13;2;14;1;3;;;;20;33
"097021";"Cesana Brianza";66;2;16;1;2;;;;21;0;15;1;3;;;;19;40
"097021";"Cesana Brianza";67;2;14;0;0;;;;16;4;14;0;0;;;;18;34
"097021";"Cesana Brianza";68;0;11;0;0;;;;11;3;15;0;3;;;;21;32
"097021";"Cesana Brianza";69;4;14;1;1;;;;20;1;9;0;4;;;;14;34
"097021";"Cesana Brianza";70;0;9;0;2;;;;11;1;11;0;1;;;;13;24
"097021";"Cesana Brianza";71;2;13;1;1;;;;17;1;7;0;3;;;;11;28
"097021";"Cesana Brianza";72;0;12;1;0;;;;13;3;10;1;1;;;;15;28
"097021";"Cesana Brianza";73;0;15;1;0;;;;16;3;12;1;1;;;;17;33
"097021";"Cesana Brianza";74;1;13;0;1;;;;15;3;13;0;5;;;;21;36
"097021";"Cesana Brianza";75;1;17;0;1;;;;19;4;7;0;5;;;;16;35
"097021";"Cesana Brianza";76;0;8;0;2;;;;10;0;8;0;5;;;;13;23
"097021";"Cesana Brianza";77;0;11;0;1;;;;12;2;6;1;3;;;;12;24
"097021";"Cesana Brianza";78;1;8;2;0;;;;11;1;6;0;2;;;;9;20
"097021";"Cesana Brianza";79;0;6;0;2;;;;8;1;4;0;2;;;;7;15
"097021";"Cesana Brianza";80;0;9;0;1;;;;10;0;8;0;6;;;;14;24
"097021";"Cesana Brianza";81;1;4;0;1;;;;6;2;5;1;3;;;;11;17
"097021";"Cesana Brianza";82;0;8;0;0;;;;8;2;5;0;9;;;;16;24
"097021";"Cesana Brianza";83;0;6;0;0;;;;6;1;7;0;5;;;;13;19
"097021";"Cesana Brianza";84;1;8;0;1;;;;10;0;3;0;3;;;;6;16
"097021";"Cesana Brianza";85;0;7;0;2;;;;9;0;1;0;3;;;;4;13
"097021";"Cesana Brianza";86;0;3;0;0;;;;3;2;4;1;6;;;;13;16
"097021";"Cesana Brianza";87;0;5;0;2;;;;7;0;2;0;7;;;;9;16
"097021";"Cesana Brianza";88;0;2;0;0;;;;2;0;0;0;6;;;;6;8
"097021";"Cesana Brianza";89;0;3;0;0;;;;3;2;1;0;4;;;;7;10
"097021";"Cesana Brianza";90;0;1;0;1;;;;2;0;0;0;5;;;;5;7
"097021";"Cesana Brianza";91;0;1;0;0;;;;1;1;0;0;3;;;;4;5
"097021";"Cesana Brianza";92;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097021";"Cesana Brianza";93;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097021";"Cesana Brianza";94;0;1;0;0;;;;1;0;0;0;3;;;;3;4
"097021";"Cesana Brianza";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097021";"Cesana Brianza";96;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097021";"Cesana Brianza";97;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097021";"Cesana Brianza";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097021";"Cesana Brianza";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097021";"Cesana Brianza";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097021";"Cesana Brianza";999;561;544;33;24;;;;1162;476;548;34;125;;;;1183;2345
"097022";"Civate";0;11;0;0;0;;;;11;13;0;0;0;;;;13;24
"097022";"Civate";1;7;0;0;0;;;;7;13;0;0;0;;;;13;20
"097022";"Civate";2;10;0;0;0;;;;10;8;0;0;0;;;;8;18
"097022";"Civate";3;16;0;0;0;;;;16;13;0;0;0;;;;13;29
"097022";"Civate";4;13;0;0;0;;;;13;11;0;0;0;;;;11;24
"097022";"Civate";5;13;0;0;0;;;;13;15;0;0;0;;;;15;28
"097022";"Civate";6;11;0;0;0;;;;11;17;0;0;0;;;;17;28
"097022";"Civate";7;20;0;0;0;;;;20;17;0;0;0;;;;17;37
"097022";"Civate";8;13;0;0;0;;;;13;13;0;0;0;;;;13;26
"097022";"Civate";9;13;0;0;0;;;;13;20;0;0;0;;;;20;33
"097022";"Civate";10;16;0;0;0;;;;16;14;0;0;0;;;;14;30
"097022";"Civate";11;14;0;0;0;;;;14;15;0;0;0;;;;15;29
"097022";"Civate";12;14;0;0;0;;;;14;15;0;0;0;;;;15;29
"097022";"Civate";13;13;0;0;0;;;;13;17;0;0;0;;;;17;30
"097022";"Civate";14;20;0;0;0;;;;20;12;0;0;0;;;;12;32
"097022";"Civate";15;18;0;0;0;;;;18;19;0;0;0;;;;19;37
"097022";"Civate";16;9;0;0;0;;;;9;22;0;0;0;;;;22;31
"097022";"Civate";17;20;0;0;0;;;;20;18;0;0;0;;;;18;38
"097022";"Civate";18;15;0;0;0;;;;15;16;0;0;0;;;;16;31
"097022";"Civate";19;25;0;0;0;;;;25;18;0;0;0;;;;18;43
"097022";"Civate";20;17;0;0;0;;;;17;20;0;0;0;;;;20;37
"097022";"Civate";21;29;0;0;0;;;;29;16;0;0;0;;;;16;45
"097022";"Civate";22;17;0;0;0;;;;17;12;0;0;0;;;;12;29
"097022";"Civate";23;29;0;0;0;;;;29;20;1;0;0;;;;21;50
"097022";"Civate";24;22;0;0;0;;;;22;15;1;0;0;;;;16;38
"097022";"Civate";25;20;0;0;0;;;;20;15;1;0;0;;;;16;36
"097022";"Civate";26;25;0;0;0;;;;25;8;1;0;0;;;;9;34
"097022";"Civate";27;21;1;0;0;;;;22;21;2;0;0;;;;23;45
"097022";"Civate";28;15;1;0;0;;;;16;9;7;0;0;;;;16;32
"097022";"Civate";29;20;0;0;0;;;;20;11;3;0;0;;;;14;34
"097022";"Civate";30;17;0;0;0;;;;17;10;3;0;0;;;;13;30
"097022";"Civate";31;21;7;0;0;;;;28;11;7;0;0;;;;18;46
"097022";"Civate";32;15;6;0;0;;;;21;9;7;0;0;;;;16;37
"097022";"Civate";33;17;4;0;0;;;;21;8;4;0;0;;;;12;33
"097022";"Civate";34;24;6;0;0;;;;30;10;11;0;0;;;;21;51
"097022";"Civate";35;6;6;0;0;;;;12;10;5;1;0;;;;16;28
"097022";"Civate";36;14;3;0;0;;;;17;10;13;0;0;;;;23;40
"097022";"Civate";37;20;7;1;0;;;;28;5;12;1;0;;;;18;46
"097022";"Civate";38;12;9;1;0;;;;22;6;9;0;0;;;;15;37
"097022";"Civate";39;9;13;0;0;;;;22;8;10;2;1;;;;21;43
"097022";"Civate";40;10;11;0;0;;;;21;8;14;0;0;;;;22;43
"097022";"Civate";41;11;13;0;0;;;;24;6;20;0;0;;;;26;50
"097022";"Civate";42;10;12;0;0;;;;22;3;9;1;0;;;;13;35
"097022";"Civate";43;17;10;1;0;;;;28;4;8;2;0;;;;14;42
"097022";"Civate";44;13;11;0;1;;;;25;4;12;1;0;;;;17;42
"097022";"Civate";45;8;11;2;0;;;;21;4;12;2;0;;;;18;39
"097022";"Civate";46;11;11;1;0;;;;23;3;18;2;0;;;;23;46
"097022";"Civate";47;15;10;1;0;;;;26;4;16;2;0;;;;22;48
"097022";"Civate";48;15;13;2;0;;;;30;6;16;2;1;;;;25;55
"097022";"Civate";49;13;12;1;0;;;;26;1;16;2;0;;;;19;45
"097022";"Civate";50;13;15;1;0;;;;29;8;21;2;0;;;;31;60
"097022";"Civate";51;10;16;0;0;;;;26;2;20;3;0;;;;25;51
"097022";"Civate";52;8;16;5;0;;;;29;5;22;1;1;;;;29;58
"097022";"Civate";53;8;17;0;1;;;;26;2;21;2;0;;;;25;51
"097022";"Civate";54;8;17;0;0;;;;25;4;26;0;0;;;;30;55
"097022";"Civate";55;4;23;1;0;;;;28;5;22;3;2;;;;32;60
"097022";"Civate";56;11;21;2;0;;;;34;3;19;7;2;;;;31;65
"097022";"Civate";57;2;21;3;0;;;;26;3;25;2;0;;;;30;56
"097022";"Civate";58;4;24;3;0;;;;31;2;25;3;1;;;;31;62
"097022";"Civate";59;2;25;0;0;;;;27;3;24;4;0;;;;31;58
"097022";"Civate";60;5;22;3;0;;;;30;2;19;1;1;;;;23;53
"097022";"Civate";61;4;17;3;1;;;;25;6;18;6;0;;;;30;55
"097022";"Civate";62;3;34;2;1;;;;40;3;25;2;0;;;;30;70
"097022";"Civate";63;9;23;1;0;;;;33;2;24;0;1;;;;27;60
"097022";"Civate";64;3;19;0;1;;;;23;7;24;3;4;;;;38;61
"097022";"Civate";65;5;24;3;2;;;;34;3;24;1;3;;;;31;65
"097022";"Civate";66;3;15;2;0;;;;20;5;19;2;6;;;;32;52
"097022";"Civate";67;4;22;1;1;;;;28;2;25;0;5;;;;32;60
"097022";"Civate";68;1;22;1;1;;;;25;2;15;1;3;;;;21;46
"097022";"Civate";69;2;15;0;6;;;;23;3;25;0;1;;;;29;52
"097022";"Civate";70;2;24;1;0;;;;27;3;20;0;1;;;;24;51
"097022";"Civate";71;2;17;0;3;;;;22;1;26;1;3;;;;31;53
"097022";"Civate";72;2;25;0;0;;;;27;3;13;2;6;;;;24;51
"097022";"Civate";73;2;24;1;3;;;;30;1;15;2;8;;;;26;56
"097022";"Civate";74;1;25;0;0;;;;26;1;13;3;12;;;;29;55
"097022";"Civate";75;1;11;0;2;;;;14;4;10;0;9;;;;23;37
"097022";"Civate";76;3;12;0;2;;;;17;2;9;1;7;;;;19;36
"097022";"Civate";77;1;14;1;2;;;;18;5;8;1;5;;;;19;37
"097022";"Civate";78;2;16;0;2;;;;20;2;12;0;4;;;;18;38
"097022";"Civate";79;2;11;0;1;;;;14;1;10;0;2;;;;13;27
"097022";"Civate";80;1;12;0;1;;;;14;4;14;0;6;;;;24;38
"097022";"Civate";81;0;12;0;1;;;;13;3;7;0;4;;;;14;27
"097022";"Civate";82;2;10;0;0;;;;12;1;4;0;8;;;;13;25
"097022";"Civate";83;2;6;0;1;;;;9;3;1;0;9;;;;13;22
"097022";"Civate";84;0;8;0;1;;;;9;1;2;0;12;;;;15;24
"097022";"Civate";85;0;6;0;2;;;;8;0;2;0;8;;;;10;18
"097022";"Civate";86;0;6;0;4;;;;10;2;5;0;7;;;;14;24
"097022";"Civate";87;0;8;0;1;;;;9;4;2;0;6;;;;12;21
"097022";"Civate";88;0;4;0;2;;;;6;2;1;0;6;;;;9;15
"097022";"Civate";89;1;3;0;2;;;;6;0;3;0;9;;;;12;18
"097022";"Civate";90;0;0;0;0;;;;0;0;0;0;5;;;;5;5
"097022";"Civate";91;0;3;0;1;;;;4;0;0;0;14;;;;14;18
"097022";"Civate";92;0;1;0;2;;;;3;1;1;0;6;;;;8;11
"097022";"Civate";93;0;1;0;0;;;;1;1;0;0;8;;;;9;10
"097022";"Civate";94;0;2;0;0;;;;2;0;0;0;5;;;;5;7
"097022";"Civate";95;0;0;0;1;;;;1;0;1;0;6;;;;7;8
"097022";"Civate";96;1;0;0;0;;;;1;0;0;0;6;;;;6;7
"097022";"Civate";97;0;0;0;0;;;;0;2;0;0;5;;;;7;7
"097022";"Civate";98;0;0;0;0;;;;0;1;0;0;3;;;;4;4
"097022";"Civate";99;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097022";"Civate";100;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097022";"Civate";999;918;846;44;49;;;;1857;704;860;71;225;;;;1860;3717
"097023";"Colico";0;32;0;0;0;;;;32;32;0;0;0;;;;32;64
"097023";"Colico";1;18;0;0;0;;;;18;27;0;0;0;;;;27;45
"097023";"Colico";2;27;0;0;0;;;;27;22;0;0;0;;;;22;49
"097023";"Colico";3;38;0;0;0;;;;38;18;0;0;0;;;;18;56
"097023";"Colico";4;24;0;0;0;;;;24;40;0;0;0;;;;40;64
"097023";"Colico";5;28;0;0;0;;;;28;30;0;0;0;;;;30;58
"097023";"Colico";6;30;0;0;0;;;;30;22;0;0;0;;;;22;52
"097023";"Colico";7;43;0;0;0;;;;43;29;0;0;0;;;;29;72
"097023";"Colico";8;31;0;0;0;;;;31;26;0;0;0;;;;26;57
"097023";"Colico";9;34;0;0;0;;;;34;38;0;0;0;;;;38;72
"097023";"Colico";10;41;0;0;0;;;;41;45;0;0;0;;;;45;86
"097023";"Colico";11;34;0;0;0;;;;34;41;0;0;0;;;;41;75
"097023";"Colico";12;39;0;0;0;;;;39;37;0;0;0;;;;37;76
"097023";"Colico";13;39;0;0;0;;;;39;43;0;0;0;;;;43;82
"097023";"Colico";14;38;0;0;0;;;;38;43;0;0;0;;;;43;81
"097023";"Colico";15;46;0;0;0;;;;46;34;0;0;0;;;;34;80
"097023";"Colico";16;43;0;0;0;;;;43;40;0;0;0;;;;40;83
"097023";"Colico";17;46;0;0;0;;;;46;32;0;0;0;;;;32;78
"097023";"Colico";18;48;0;0;0;;;;48;37;0;0;0;;;;37;85
"097023";"Colico";19;36;0;0;0;;;;36;26;0;0;0;;;;26;62
"097023";"Colico";20;41;0;0;0;;;;41;43;0;0;0;;;;43;84
"097023";"Colico";21;33;0;0;0;;;;33;23;0;0;0;;;;23;56
"097023";"Colico";22;51;0;0;0;;;;51;43;0;0;0;;;;43;94
"097023";"Colico";23;42;0;0;0;;;;42;35;2;0;0;;;;37;79
"097023";"Colico";24;42;0;0;0;;;;42;30;0;0;0;;;;30;72
"097023";"Colico";25;61;1;0;0;;;;62;38;1;1;0;;;;40;102
"097023";"Colico";26;50;2;0;0;;;;52;40;2;0;0;;;;42;94
"097023";"Colico";27;51;4;0;0;;;;55;23;5;1;0;;;;29;84
"097023";"Colico";28;49;2;0;0;;;;51;31;12;0;0;;;;43;94
"097023";"Colico";29;38;5;0;0;;;;43;33;5;0;0;;;;38;81
"097023";"Colico";30;54;8;0;0;;;;62;28;13;1;0;;;;42;104
"097023";"Colico";31;24;9;1;0;;;;34;15;17;1;0;;;;33;67
"097023";"Colico";32;38;11;0;0;;;;49;28;17;0;0;;;;45;94
"097023";"Colico";33;37;8;0;0;;;;45;21;15;3;0;;;;39;84
"097023";"Colico";34;44;15;1;0;;;;60;24;23;1;1;;;;49;109
"097023";"Colico";35;36;13;0;0;;;;49;23;18;1;0;;;;42;91
"097023";"Colico";36;32;19;1;0;;;;52;23;19;2;0;;;;44;96
"097023";"Colico";37;24;17;0;0;;;;41;27;25;1;0;;;;53;94
"097023";"Colico";38;26;18;2;0;;;;46;17;21;1;0;;;;39;85
"097023";"Colico";39;17;24;2;0;;;;43;20;21;0;0;;;;41;84
"097023";"Colico";40;26;22;4;0;;;;52;19;28;3;1;;;;51;103
"097023";"Colico";41;26;16;0;0;;;;42;19;17;1;0;;;;37;79
"097023";"Colico";42;25;32;2;0;;;;59;21;31;2;0;;;;54;113
"097023";"Colico";43;29;26;1;0;;;;56;18;26;1;1;;;;46;102
"097023";"Colico";44;31;37;0;0;;;;68;22;32;3;0;;;;57;125
"097023";"Colico";45;26;34;2;0;;;;62;17;38;5;0;;;;60;122
"097023";"Colico";46;22;29;2;0;;;;53;18;40;8;1;;;;67;120
"097023";"Colico";47;27;37;2;0;;;;66;9;35;6;0;;;;50;116
"097023";"Colico";48;23;31;2;1;;;;57;14;40;6;0;;;;60;117
"097023";"Colico";49;24;44;1;0;;;;69;16;37;8;2;;;;63;132
"097023";"Colico";50;20;33;3;0;;;;56;12;41;4;2;;;;59;115
"097023";"Colico";51;22;44;3;1;;;;70;13;43;6;2;;;;64;134
"097023";"Colico";52;24;37;5;2;;;;68;11;44;6;0;;;;61;129
"097023";"Colico";53;24;38;8;1;;;;71;16;39;10;3;;;;68;139
"097023";"Colico";54;20;38;5;0;;;;63;8;43;9;2;;;;62;125
"097023";"Colico";55;29;38;7;0;;;;74;14;46;6;1;;;;67;141
"097023";"Colico";56;22;29;5;1;;;;57;12;63;7;1;;;;83;140
"097023";"Colico";57;12;51;12;0;;;;75;8;57;20;5;;;;90;165
"097023";"Colico";58;15;51;5;0;;;;71;17;35;8;1;;;;61;132
"097023";"Colico";59;13;43;8;0;;;;64;4;45;8;5;;;;62;126
"097023";"Colico";60;18;55;9;2;;;;84;6;41;10;4;;;;61;145
"097023";"Colico";61;13;49;3;1;;;;66;12;43;4;3;;;;62;128
"097023";"Colico";62;14;36;5;3;;;;58;7;45;5;7;;;;64;122
"097023";"Colico";63;17;51;3;0;;;;71;4;46;6;5;;;;61;132
"097023";"Colico";64;11;45;2;1;;;;59;4;50;5;12;;;;71;130
"097023";"Colico";65;5;44;4;0;;;;53;8;36;8;4;;;;56;109
"097023";"Colico";66;10;33;5;1;;;;49;1;35;2;9;;;;47;96
