route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4,FESTi,LL004900,"LECCO Cereda, Valsecchi",LL004900,0,26i_Mf_F,L004A2,1,1
4,FESTi,LL004901,"MALGRATE Gaggio, Istituti",LL004901,1,26i_Mf_F,L004R2,1,1
4,FESTi,LL004902,"LECCO Cereda, Valsecchi",LL004902,0,26i_Mf_F,L004A9,1,1
4,FESTi,LL004903,"MALGRATE Gaggio, Istituti",LL004903,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004904,"LECCO Cereda, Valsecchi",LL004904,0,26i_Mf_F,L004A9,1,1
4,FESTi,LL004905,"MALGRATE Gaggio, Istituti",LL004905,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004906,"LECCO Cereda, Valsecchi",LL004906,0,26i_Mf_F,L004A10,1,1
4,FESTi,LL004907,"MALGRATE Gaggio, Istituti",LL004907,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004908,"LECCO Cereda, Valsecchi",LL004908,0,26i_Mf_F,L004A9,1,1
4,FESTi,LL004909,"MALGRATE Gaggio, Istituti",LL004909,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004910,"LECCO Cereda, Valsecchi",LL004910,0,26i_Mf_F,L004A9,1,1
4,FESTi,LL004911,"MALGRATE Gaggio, Istituti",LL004911,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004912,"LECCO Cereda, Valsecchi",LL004912,0,26i_Mf_F,L004A10,1,1
4,FESTi,LL004913,"MALGRATE Gaggio, Istituti",LL004913,1,26i_Mf_F,L004R5,1,1
4,FESTi,LL004914,"LECCO Cereda, Valsecchi",LL004914,0,26i_Mf_F,L004A2,1,1
4,FESTi,LL004915,"MALGRATE Gaggio, Istituti",LL004915,1,26i_Mf_F,L004R2,1,1
4,FESTi,LL004917,"MALGRATE Gaggio, Istituti",LL004917,1,26i_Mf_F,L004R2,1,1
5,F5SC,LL005100,"LECCO FS, Montello",LL005100,0,26i_O_N,L005A1,1,1
5,F5SC,LL005101,"LECCO Prealpi, Funivia",LL005101,1,26i_O_N,L005R1,1,1
5,F5SC,LL005102,"LECCO Capodistria",LL005102,0,26i_O_N,L005A2,1,1
5,F5SC,LL005103,"LECCO Prealpi, Funivia",LL005103,1,26i_O_N,L005R2,1,1
5,F5SC,LL005104,"LECCO FS, Montello",LL005104,0,26i_Tm_N,L005A3,1,1
5,F5SC,LL005105,"LECCO Prealpi, Funivia",LL005105,1,26i_Tm_N,L005R1,1,1
5,F5SC,LL005106,"LECCO Capodistria",LL005106,0,26i_O_N,L005A4,1,1
5,F5SC,LL005107,"LECCO Prealpi, Funivia",LL005107,1,26i_O_N,L005R3,1,1
5,F5SC,LL005108,"LECCO FS, Montello",LL005108,0,26i_Tm_N,L005A1,1,1
5,F5SC,LL005109,"LECCO Prealpi, Funivia",LL005109,1,26i_Tm_N,L005R4,1,1
5,F5SC,LL005110,"LECCO FS, Montello",LL005110,0,26i_O_N,L005A1,1,1
5,F5SC,LL005110B,"LECCO FS, Montello",LL005110B,0,26i_Tm_N,L005A1,1,1
5,F5SC,LL005111,"LECCO Prealpi, Funivia",LL005111,1,26i_O_N,L005R5,1,1
5,F5SC,LL005111B,"LECCO Prealpi, Funivia",LL005111B,1,26i_Tm_N,L005R2,1,1
5,F5SC,LL005112,"LECCO Capodistria",LL005112,0,26i_O_N,L005A2,1,1
5,F5SC,LL005112B,"LECCO FS, Montello",LL005112B,0,26i_Tm_N,L005A1,1,1
5,F5SC,LL005113,"LECCO Prealpi, Funivia",LL005113,1,26i_O_N,L005R2,1,1
5,F5SC,LL005113B,"LECCO Prealpi, Funivia",LL005113B,1,26i_Tm_N,L005R2,1,1
5,F5SC,LL005114,"LECCO FS, Montello",LL005114,0,26i_O_N,L005A1,1,1
5,F5SC,LL005114B,"LECCO Capodistria",LL005114B,0,26i_Tm_N,L005A2,1,1
5,F5SC,LL005115,"LECCO Prealpi, Funivia",LL005115,1,26i_O_N,L005R5,1,1
5,F5SC,LL005115B,"LECCO Prealpi, Funivia",LL005115B,1,26i_Tm_N,L005R2,1,1
5,F5SC,LL005116,"LECCO Capodistria",LL005116,0,26i_O_N,L005A4,1,1
5,F5SC,LL005117,"LECCO Prealpi, Funivia",LL005117,1,26i_O_N,L005R4,1,1
5,F5SC,LL005118,"LECCO FS, Montello",LL005118,0,26i_Tm_N,L005A1,1,1
5,F5SC,LL005118B,"LECCO Capodistria",LL005118B,0,26i_Kp_N,L005A6,1,1
5,F5SC,LL005119,"LECCO Prealpi, Funivia",LL005119,1,26i_Tm_N,L005R5,1,1
5,F5SC,LL005120,"LECCO FS, Montello",LL005120,0,26i_O_N,L005A1,1,1
5,F5SC,LL005121,"LECCO Prealpi, Funivia",LL005121,1,26i_O_N,L005R3,1,1
5,F5SC,LL005122,"LECCO FS, Montello",LL005122,0,26i_Kp_N,L005A5,1,1
5,F5SC,LL005123,"LECCO Prealpi, Funivia",LL005123,1,26i_Kp_N,L005R3,1,1
5,F5SC,LL005124,"LECCO FS, Montello",LL005124,0,26i_O_N,L005A5,1,1
5,F5SC,LL005125,"LECCO Prealpi, Funivia",LL005125,1,26i_O_N,L005R2,1,1
5,F5SC,LL005126,"LECCO FS, Montello",LL005126,0,26i_O_N,L005A5,1,1
5,F5SC,LL005127,"LECCO Prealpi, Funivia",LL005127,1,26i_O_N,L005R2,1,1
5,F5SC,LL005128,"LECCO Capodistria",LL005128,0,26i_O_N,L005A2,1,1
5,F5SC,LL005129,"LECCO Prealpi, Funivia",LL005129,1,26i_O_N,L005R4,1,1
5,F5SC,LL005130,"LECCO FS, Montello",LL005130,0,26i_O_N,L005A1,1,1
5,F5SC,LL005131,"LECCO Prealpi, Funivia",LL005131,1,26i_O_N,L005R5,1,1
5,F5SC,LL005132,"LECCO FS, Montello",LL005132,0,26i_O_N,L005A1,1,1
5,F5SC,LL005133,"LECCO Prealpi, Funivia",LL005133,1,26i_O_N,L005R2,1,1
5,F5SC,LL005134,"LECCO FS, Montello",LL005134,0,26i_O_N,L005A1,1,1
5,F5SC,LL005135,"LECCO Prealpi, Funivia",LL005135,1,26i_O_N,L005R2,1,1
5,F5SC,LL005137,"LECCO Eremo, Ospedale",LL005137,1,26i_O_N,L005R6,1,1
5,SASC,LL005200,"LECCO FS, Montello",LL005200,0,26i_O_N,L005A1,1,1
5,SASC,LL005201,"LECCO Prealpi, Funivia",LL005201,1,26i_O_N,L005R1,1,1
5,SASC,LL005202,"LECCO Capodistria",LL005202,0,26i_O_N,L005A2,1,1
5,SASC,LL005203,"LECCO Prealpi, Funivia",LL005203,1,26i_O_N,L005R2,1,1
5,SASC,LL005204,"LECCO FS, Montello",LL005204,0,26i_Tm_N,L005A3,1,1
5,SASC,LL005205,"LECCO Prealpi, Funivia",LL005205,1,26i_Tm_N,L005R1,1,1
5,SASC,LL005206,"LECCO Capodistria",LL005206,0,26i_O_N,L005A4,1,1
5,SASC,LL005207,"LECCO Prealpi, Funivia",LL005207,1,26i_O_N,L005R3,1,1
5,SASC,LL005208,"LECCO FS, Montello",LL005208,0,26i_Tm_N,L005A1,1,1
5,SASC,LL005209,"LECCO Prealpi, Funivia",LL005209,1,26i_Tm_N,L005R4,1,1
5,SASC,LL005210,"LECCO FS, Montello",LL005210,0,26i_O_N,L005A1,1,1
5,SASC,LL005210B,"LECCO FS, Montello",LL005210B,0,26i_Tm_N,L005A1,1,1
5,SASC,LL005211,"LECCO Prealpi, Funivia",LL005211,1,26i_O_N,L005R5,1,1
5,SASC,LL005211B,"LECCO Prealpi, Funivia",LL005211B,1,26i_Tm_N,L005R2,1,1
5,SASC,LL005212,"LECCO Capodistria",LL005212,0,26i_O_N,L005A2,1,1
5,SASC,LL005212B,"LECCO FS, Montello",LL005212B,0,26i_Tm_N,L005A1,1,1
5,SASC,LL005213,"LECCO Prealpi, Funivia",LL005213,1,26i_O_N,L005R2,1,1
5,SASC,LL005213B,"LECCO Prealpi, Funivia",LL005213B,1,26i_Tm_N,L005R2,1,1
5,SASC,LL005214,"LECCO FS, Montello",LL005214,0,26i_O_N,L005A1,1,1
5,SASC,LL005214B,"LECCO Capodistria",LL005214B,0,26i_Tm_N,L005A2,1,1
5,SASC,LL005215,"LECCO Prealpi, Funivia",LL005215,1,26i_O_N,L005R5,1,1
5,SASC,LL005215B,"LECCO Prealpi, Funivia",LL005215B,1,26i_Tm_N,L005R2,1,1
5,SASC,LL005216,"LECCO Capodistria",LL005216,0,26i_O_N,L005A4,1,1
5,SASC,LL005217,"LECCO Prealpi, Funivia",LL005217,1,26i_O_N,L005R4,1,1
5,SASC,LL005218,"LECCO FS, Montello",LL005218,0,26i_Tm_N,L005A1,1,1
5,SASC,LL005218B,"LECCO Capodistria",LL005218B,0,26i_Kp_N,L005A6,1,1
5,SASC,LL005219,"LECCO Prealpi, Funivia",LL005219,1,26i_Tm_N,L005R5,1,1
5,SASC,LL005220,"LECCO FS, Montello",LL005220,0,26i_O_N,L005A1,1,1
5,SASC,LL005221,"LECCO Prealpi, Funivia",LL005221,1,26i_O_N,L005R3,1,1
5,SASC,LL005222,"LECCO FS, Montello",LL005222,0,26i_Kp_N,L005A5,1,1
5,SASC,LL005223,"LECCO Prealpi, Funivia",LL005223,1,26i_Kp_N,L005R3,1,1
5,SASC,LL005224,"LECCO FS, Montello",LL005224,0,26i_O_N,L005A5,1,1
5,SASC,LL005225,"LECCO Prealpi, Funivia",LL005225,1,26i_O_N,L005R2,1,1
5,SASC,LL005226,"LECCO FS, Montello",LL005226,0,26i_O_N,L005A5,1,1
5,SASC,LL005227,"LECCO Prealpi, Funivia",LL005227,1,26i_O_N,L005R2,1,1
5,SASC,LL005228,"LECCO Capodistria",LL005228,0,26i_O_N,L005A2,1,1
5,SASC,LL005229,"LECCO Prealpi, Funivia",LL005229,1,26i_O_N,L005R4,1,1
5,SASC,LL005230,"LECCO FS, Montello",LL005230,0,26i_O_N,L005A1,1,1
5,SASC,LL005231,"LECCO Prealpi, Funivia",LL005231,1,26i_O_N,L005R5,1,1
5,SASC,LL005232,"LECCO FS, Montello",LL005232,0,26i_O_N,L005A1,1,1
5,SASC,LL005233,"LECCO Prealpi, Funivia",LL005233,1,26i_O_N,L005R2,1,1
5,SASC,LL005234,"LECCO FS, Montello",LL005234,0,26i_O_N,L005A1,1,1
5,SASC,LL005235,"LECCO Prealpi, Funivia",LL005235,1,26i_O_N,L005R2,1,1
5,SASC,LL005237,"LECCO Eremo, Ospedale",LL005237,1,26i_O_N,L005R6,1,1
5,F5NS,LL005300,"LECCO FS, Montello",LL005300,0,26i_O_R,L005A1,1,1
5,F5NS,LL005301,"LECCO Prealpi, Funivia",LL005301,1,26i_O_R,L005R1,1,1
5,F5NS,LL005302,"LECCO Capodistria",LL005302,0,26i_O_R,L005A2,1,1
5,F5NS,LL005303,"LECCO Prealpi, Funivia",LL005303,1,26i_O_R,L005R2,1,1
5,F5NS,LL005304,"LECCO FS, Montello",LL005304,0,26i_T_R,L005A1,1,1
5,F5NS,LL005305,"LECCO Prealpi, Funivia",LL005305,1,26i_T_R,L005R1,1,1
5,F5NS,LL005306,"LECCO Capodistria",LL005306,0,26i_O_R,L005A4,1,1
5,F5NS,LL005307,"LECCO Prealpi, Funivia",LL005307,1,26i_O_R,L005R3,1,1
5,F5NS,LL005308,"LECCO FS, Montello",LL005308,0,26i_T_R,L005A1,1,1
5,F5NS,LL005309,"LECCO Prealpi, Funivia",LL005309,1,26i_T_R,L005R4,1,1
5,F5NS,LL005310,"LECCO FS, Montello",LL005310,0,26i_O_R,L005A1,1,1
5,F5NS,LL005311,"LECCO Prealpi, Funivia",LL005311,1,26i_O_R,L005R5,1,1
5,F5NS,LL005312,"LECCO Capodistria",LL005312,0,26i_O_R,L005A2,1,1
5,F5NS,LL005313,"LECCO Prealpi, Funivia",LL005313,1,26i_O_R,L005R2,1,1
5,F5NS,LL005314,"LECCO Capodistria",LL005314,0,26i_O_R,L005A2,1,1
5,F5NS,LL005315,"LECCO Prealpi, Funivia",LL005315,1,26i_O_R,L005R5,1,1
5,F5NS,LL005316,"LECCO Capodistria",LL005316,0,26i_O_R,L005A4,1,1
5,F5NS,LL005317,"LECCO Prealpi, Funivia",LL005317,1,26i_O_R,L005R3,1,1
5,F5NS,LL005318,"LECCO Capodistria",LL005318,0,26i_T_R,L005A2,1,1
5,F5NS,LL005319,"LECCO Prealpi, Funivia",LL005319,1,26i_T_R,L005R2,1,1
5,F5NS,LL005320,"LECCO FS, Montello",LL005320,0,26i_O_R,L005A1,1,1
5,F5NS,LL005321,"LECCO Prealpi, Funivia",LL005321,1,26i_O_R,L005R3,1,1
5,F5NS,LL005322,"LECCO FS, Montello",LL005322,0,26i_T_R,L005A5,1,1
5,F5NS,LL005323,"LECCO Prealpi, Funivia",LL005323,1,26i_T_R,L005R3,1,1
5,F5NS,LL005324,"LECCO FS, Montello",LL005324,0,26i_O_R,L005A5,1,1
5,F5NS,LL005325,"LECCO Prealpi, Funivia",LL005325,1,26i_O_R,L005R2,1,1
5,F5NS,LL005326,"LECCO FS, Montello",LL005326,0,26i_O_R,L005A5,1,1
5,F5NS,LL005327,"LECCO Prealpi, Funivia",LL005327,1,26i_O_R,L005R2,1,1
5,F5NS,LL005328,"LECCO Capodistria",LL005328,0,26i_O_R,L005A2,1,1
5,F5NS,LL005329,"LECCO Prealpi, Funivia",LL005329,1,26i_O_R,L005R4,1,1
5,F5NS,LL005330,"LECCO Capodistria",LL005330,0,26i_O_R,L005A2,1,1
5,F5NS,LL005331,"LECCO Prealpi, Funivia",LL005331,1,26i_O_R,L005R5,1,1
5,F5NS,LL005332,"LECCO FS, Montello",LL005332,0,26i_O_R,L005A1,1,1
5,F5NS,LL005333,"LECCO Prealpi, Funivia",LL005333,1,26i_O_R,L005R5,1,1
5,F5NS,LL005334,"LECCO FS, Montello",LL005334,0,26i_O_R,L005A1,1,1
5,F5NS,LL005335,"LECCO Prealpi, Funivia",LL005335,1,26i_O_R,L005R2,1,1
5,F5NS,LL005337,"LECCO Eremo, Ospedale",LL005337,1,26i_O_R,L005R6,1,1
5,SANS,LL005400,"LECCO FS, Montello",LL005400,0,26i_O_R,L005A1,1,1
5,SANS,LL005401,"LECCO Prealpi, Funivia",LL005401,1,26i_O_R,L005R1,1,1
5,SANS,LL005402,"LECCO Capodistria",LL005402,0,26i_O_R,L005A2,1,1
5,SANS,LL005403,"LECCO Prealpi, Funivia",LL005403,1,26i_O_R,L005R2,1,1
5,SANS,LL005404,"LECCO FS, Montello",LL005404,0,26i_T_R,L005A1,1,1
5,SANS,LL005405,"LECCO Prealpi, Funivia",LL005405,1,26i_T_R,L005R1,1,1
5,SANS,LL005406,"LECCO Capodistria",LL005406,0,26i_O_R,L005A4,1,1
5,SANS,LL005407,"LECCO Prealpi, Funivia",LL005407,1,26i_O_R,L005R3,1,1
5,SANS,LL005408,"LECCO FS, Montello",LL005408,0,26i_T_R,L005A1,1,1
5,SANS,LL005409,"LECCO Prealpi, Funivia",LL005409,1,26i_T_R,L005R4,1,1
5,SANS,LL005410,"LECCO FS, Montello",LL005410,0,26i_O_R,L005A1,1,1
5,SANS,LL005411,"LECCO Prealpi, Funivia",LL005411,1,26i_O_R,L005R5,1,1
5,SANS,LL005412,"LECCO Capodistria",LL005412,0,26i_O_R,L005A2,1,1
5,SANS,LL005413,"LECCO Prealpi, Funivia",LL005413,1,26i_O_R,L005R2,1,1
5,SANS,LL005414,"LECCO Capodistria",LL005414,0,26i_O_R,L005A2,1,1
5,SANS,LL005415,"LECCO Prealpi, Funivia",LL005415,1,26i_O_R,L005R5,1,1
5,SANS,LL005416,"LECCO Capodistria",LL005416,0,26i_O_R,L005A4,1,1
5,SANS,LL005417,"LECCO Prealpi, Funivia",LL005417,1,26i_O_R,L005R3,1,1
5,SANS,LL005418,"LECCO Capodistria",LL005418,0,26i_T_R,L005A2,1,1
5,SANS,LL005419,"LECCO Prealpi, Funivia",LL005419,1,26i_T_R,L005R2,1,1
5,SANS,LL005420,"LECCO FS, Montello",LL005420,0,26i_O_R,L005A1,1,1
5,SANS,LL005421,"LECCO Prealpi, Funivia",LL005421,1,26i_O_R,L005R3,1,1
5,SANS,LL005422,"LECCO FS, Montello",LL005422,0,26i_T_R,L005A5,1,1
5,SANS,LL005423,"LECCO Prealpi, Funivia",LL005423,1,26i_T_R,L005R3,1,1
5,SANS,LL005424,"LECCO FS, Montello",LL005424,0,26i_O_R,L005A5,1,1
5,SANS,LL005425,"LECCO Prealpi, Funivia",LL005425,1,26i_O_R,L005R2,1,1
5,SANS,LL005426,"LECCO FS, Montello",LL005426,0,26i_O_R,L005A5,1,1
5,SANS,LL005427,"LECCO Prealpi, Funivia",LL005427,1,26i_O_R,L005R2,1,1
5,SANS,LL005428,"LECCO Capodistria",LL005428,0,26i_O_R,L005A2,1,1
5,SANS,LL005429,"LECCO Prealpi, Funivia",LL005429,1,26i_O_R,L005R4,1,1
5,SANS,LL005430,"LECCO Capodistria",LL005430,0,26i_O_R,L005A2,1,1
5,SANS,LL005431,"LECCO Prealpi, Funivia",LL005431,1,26i_O_R,L005R5,1,1
5,SANS,LL005432,"LECCO FS, Montello",LL005432,0,26i_O_R,L005A1,1,1
5,SANS,LL005433,"LECCO Prealpi, Funivia",LL005433,1,26i_O_R,L005R5,1,1
5,SANS,LL005434,"LECCO FS, Montello",LL005434,0,26i_O_R,L005A1,1,1
5,SANS,LL005435,"LECCO Prealpi, Funivia",LL005435,1,26i_O_R,L005R2,1,1
5,SANS,LL005437,"LECCO Eremo, Ospedale",LL005437,1,26i_O_R,L005R6,1,1
5,FESTi,LL005900,"LECCO FS, Montello",LL005900,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005900B,"LECCO FS, Montello",LL005900B,0,26i_Tf_F,L005A1,1,1
5,FESTi,LL005901,"LECCO Prealpi, Funivia",LL005901,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005901B,"LECCO Prealpi, Funivia",LL005901B,1,26i_Tf_F,L005R2,1,1
5,FESTi,LL005902,"LECCO FS, Montello",LL005902,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005902B,"LECCO FS, Montello",LL005902B,0,26i_Tf_F,L005A1,1,1
5,FESTi,LL005903,"LECCO Prealpi, Funivia",LL005903,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005903B,"LECCO Prealpi, Funivia",LL005903B,1,26i_Tf_F,L005R2,1,1
5,FESTi,LL005904,"LECCO FS, Montello",LL005904,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005904B,"LECCO FS, Montello",LL005904B,0,26i_Tf_F,L005A1,1,1
5,FESTi,LL005905,"LECCO Prealpi, Funivia",LL005905,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005905B,"LECCO Prealpi, Funivia",LL005905B,1,26i_Tf_F,L005R2,1,1
5,FESTi,LL005906,"LECCO FS, Montello",LL005906,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005906B,"LECCO FS, Montello",LL005906B,0,26i_Tf_F,L005A1,1,1
5,FESTi,LL005907,"LECCO Prealpi, Funivia",LL005907,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005907B,"LECCO Prealpi, Funivia",LL005907B,1,26i_Tf_F,L005R2,1,1
5,FESTi,LL005908,"LECCO FS, Montello",LL005908,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005909,"LECCO Prealpi, Funivia",LL005909,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005910,"LECCO FS, Montello",LL005910,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005911,"LECCO Prealpi, Funivia",LL005911,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005912,"LECCO FS, Montello",LL005912,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005913,"LECCO Prealpi, Funivia",LL005913,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005914,"LECCO FS, Montello",LL005914,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005915,"LECCO Prealpi, Funivia",LL005915,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005916,"LECCO FS, Montello",LL005916,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005917,"LECCO Prealpi, Funivia",LL005917,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005918,"LECCO FS, Montello",LL005918,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005919,"LECCO Prealpi, Funivia",LL005919,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005920,"LECCO FS, Montello",LL005920,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005921,"LECCO Prealpi, Funivia",LL005921,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005922,"LECCO FS, Montello",LL005922,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005923,"LECCO Prealpi, Funivia",LL005923,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005924,"LECCO FS, Montello",LL005924,0,26i_Of_F,L005A1,1,1
5,FESTi,LL005925,"LECCO Prealpi, Funivia",LL005925,1,26i_Of_F,L005R2,1,1
5,FESTi,LL005927,"LECCO Eremo, Ospedale",LL005927,1,26i_Of_F,L005R6,1,1
6,F5SC,LL006100,"LECCO Tonio da Belledo",LL006100,0,26i_H_N,L006A1,1,1
6,F5SC,LL006101,"LECCO Rivabella, Brodolini",LL006101,1,26i_H_N,L006R1,1,1
6,F5SC,LL006102,"LECCO Tonio da Belledo",LL006102,0,26i_H_N,L006A1,1,1
6,F5SC,LL006103,"LECCO Rivabella, Brodolini",LL006103,1,26i_H_N,L006R1,1,1
6,F5SC,LL006104,"LECCO Tonio da Belledo",LL006104,0,26i_H_N,L006A1,1,1
6,F5SC,LL006105,"LECCO Rivabella, Brodolini",LL006105,1,26i_H_N,L006R1,1,1
6,SASC,LL006200,"LECCO Tonio da Belledo",LL006200,0,26i_H_N,L006A1,1,1
6,SASC,LL006201,"LECCO Rivabella, Brodolini",LL006201,1,26i_H_N,L006R1,1,1
6,SASC,LL006202,"LECCO Tonio da Belledo",LL006202,0,26i_H_N,L006A1,1,1
6,SASC,LL006203,"LECCO Rivabella, Brodolini",LL006203,1,26i_H_N,L006R1,1,1
6,SASC,LL006204,"LECCO Tonio da Belledo",LL006204,0,26i_H_N,L006A1,1,1
6,SASC,LL006205,"LECCO Rivabella, Brodolini",LL006205,1,26i_H_N,L006R1,1,1
6,F5NS,LL006300,"LECCO Tonio da Belledo",LL006300,0,26i_H_R,L006A1,1,1
6,F5NS,LL006301,"LECCO Rivabella, Brodolini",LL006301,1,26i_H_R,L006R1,1,1
6,F5NS,LL006302,"LECCO Tonio da Belledo",LL006302,0,26i_H_R,L006A1,1,1
6,F5NS,LL006303,"LECCO Rivabella, Brodolini",LL006303,1,26i_H_R,L006R1,1,1
6,F5NS,LL006304,"LECCO Tonio da Belledo",LL006304,0,26i_H_R,L006A1,1,1
6,F5NS,LL006305,"LECCO Rivabella, Brodolini",LL006305,1,26i_H_R,L006R1,1,1
6,SANS,LL006400,"LECCO Tonio da Belledo",LL006400,0,26i_H_R,L006A1,1,1
6,SANS,LL006401,"LECCO Rivabella, Brodolini",LL006401,1,26i_H_R,L006R1,1,1
6,SANS,LL006402,"LECCO Tonio da Belledo",LL006402,0,26i_H_R,L006A1,1,1
6,SANS,LL006403,"LECCO Rivabella, Brodolini",LL006403,1,26i_H_R,L006R1,1,1
6,SANS,LL006404,"LECCO Tonio da Belledo",LL006404,0,26i_H_R,L006A1,1,1
6,SANS,LL006405,"LECCO Rivabella, Brodolini",LL006405,1,26i_H_R,L006R1,1,1
7,F5SC,LL007100,"LECCO Laorca, Valpozza",LL007100,0,26i_V_N,L007A1,1,1
7,F5SC,LL007101,"CALOLZIOCORTE FS / Autostaz.",LL007101,1,26i_V_N,L007R1,1,1
7,F5SC,LL007102,"LECCO Laorca, Valpozza",LL007102,0,26i_V_N,L007A2,1,1
7,F5SC,LL007103,"CALOLZIOCORTE FS / Autostaz.",LL007103,1,26i_V_N,L007R1,1,1
7,F5SC,LL007104,"BALLABIO Resinelli, Chiappa",LL007104,0,26i_Wm_N,L007A3,1,1
7,F5SC,LL007105,"CALOLZIOCORTE Lavello, Ist.",LL007105,1,26i_V_N,L007R2,1,1
7,F5SC,LL007106,"LECCO Laorca, Valpozza",LL007106,0,26i_V_N,L007A2,1,1
7,F5SC,LL007107,"CALOLZIOCORTE FS / Autostaz.",LL007107,1,26i_Wm_N,L007R3,1,1
7,F5SC,LL007108,"LECCO Laorca, Valpozza",LL007108,0,26i_V_N,L007A2,1,1
7,F5SC,LL007109,"CALOLZIOCORTE FS / Autostaz.",LL007109,1,26i_V_N,L007R1,1,1
7,F5SC,LL007110,"BALLABIO Cinturino/Saffi",LL007110,0,26i_Wm_N,L007A5,1,1
7,F5SC,LL007111,"LECCO C. Alberto, Centro Comm.",LL007111,1,26i_Wm_N,L007R4,1,1
7,F5SC,LL007112,"LECCO Laorca, Valpozza",LL007112,0,26i_V_N,L007A2,1,1
7,F5SC,LL007113,"CALOLZIOCORTE FS / Autostaz.",LL007113,1,26i_V_N,L007R1,1,1
7,F5SC,LL007114,"BALLABIO Cinturino/Saffi",LL007114,0,26i_V_N,L007A5,1,1
7,F5SC,LL007115,"CALOLZIOCORTE FS / Autostaz.",LL007115,1,26i_V_N,L007R5,1,1
7,F5SC,LL007116,"LECCO Laorca, Valpozza",LL007116,0,26i_V_N,L007A2,1,1
7,F5SC,LL007117,"CALOLZIOCORTE FS / Autostaz.",LL007117,1,26i_V_N,L007R1,1,1
7,F5SC,LL007118,"LECCO Eremo, Ospedale",LL007118,0,26i_V_N,L007A10,1,1
7,F5SC,LL007119,"CALOLZIOCORTE FS / Autostaz.",LL007119,1,26i_V_N,L007R7,1,1
7,F5SC,LL007120,"BALLABIO Cinturino/Saffi",LL007120,0,26i_V_N,L007A6,1,1
7,F5SC,LL007121,"CALOLZIOCORTE FS / Autostaz.",LL007121,1,26i_V_N,L007R5,1,1
7,F5SC,LL007122,"LECCO Laorca, Valpozza",LL007122,0,26i_Wp_N,L007A1,1,1
7,F5SC,LL007123,"CALOLZIOCORTE FS / Autostaz.",LL007123,1,26i_Wp_N,L007R1,1,1
7,F5SC,LL007124,"BALLABIO Resinelli, Chiappa",LL007124,0,26i_V_N,L007A3,1,1
7,F5SC,LL007125,"CALOLZIOCORTE FS / Autostaz.",LL007125,1,26i_Wp_N,L007R1,1,1
7,F5SC,LL007126,"LECCO Laorca, Valpozza",LL007126,0,26i_Wp_N,L007A2,1,1
7,F5SC,LL007126B,"LECCO Laorca, Valpozza",LL007126B,0,26i_Wc_N,L007A2,1,1
7,F5SC,LL007127,"CALOLZIOCORTE FS / Autostaz.",LL007127,1,26i_V_N,L007R8,1,1
7,F5SC,LL007127B,"CALOLZIOCORTE FS / Autostaz.",LL007127B,1,26i_Wc_N,L007R1,1,1
7,F5SC,LL007128,"LECCO Laorca, Valpozza",LL007128,0,26i_Wp_N,L007A2,1,1
7,F5SC,LL007129,"CALOLZIOCORTE FS / Autostaz.",LL007129,1,26i_Wp_N,L007R1,1,1
7,F5SC,LL007130,"LECCO S.Ambrogio, Filiberto",LL007130,0,26i_V_N,L007A8,1,1
7,F5SC,LL007131,"CALOLZIOCORTE FS / Autostaz.",LL007131,1,26i_Gs_N,L007R5,1,1
7,F5SC,LL007132,"LECCO S.Ambrogio, Filiberto",LL007132,0,26i_Wp_N,L007A8,1,1
7,F5SC,LL007134,"BALLABIO Cinturino/Saffi",LL007134,0,26i_Gs_N,L007A9,1,1
7,SASC,LL007200,"LECCO Laorca, Valpozza",LL007200,0,26i_V_N,L007A1,1,1
7,SASC,LL007201,"CALOLZIOCORTE FS / Autostaz.",LL007201,1,26i_V_N,L007R1,1,1
